Wall time,Step,Value
1607128024.9114306,100600,0.3665587604045868
1607128099.8737423,101500,0.36640170216560364
1607128504.4197788,106400,0.3653687834739685
1607128529.8346415,106700,0.3653338849544525
1607128573.1877074,107300,0.36521637439727783
1607128613.3278458,107900,0.3651057481765747
1607128714.8368878,109400,0.3647758960723877
1607128745.950933,110000,0.36462005972862244
1607128775.1109655,110500,0.3645261228084564
1607129196.6374114,115700,0.36345499753952026
1607129238.2357342,116200,0.36332064867019653
1607129246.9166453,116300,0.36331886053085327
1607129387.4134514,118100,0.36300578713417053
1607129481.997421,119400,0.3627021610736847
1607129899.0005987,124500,0.3618199825286865
1607130040.5434167,126200,0.36150071024894714
1607130458.243878,128200,0.34073227643966675
1607130748.9929504,131700,0.338229238986969
1607130772.299006,132000,0.3377898037433624
1607130878.3950696,133400,0.3368724286556244
1607130909.501996,133800,0.33693140745162964
1607131310.690209,138600,0.3352770507335663
1607131370.3353634,139300,0.33610665798187256
1607131557.5906913,141500,0.3356878161430359
1607131659.6999254,142700,0.3356392979621887
1607131742.8510005,143700,0.3356395661830902
1607131997.852788,146700,0.3358934223651886
1607132091.4164474,147800,0.33604803681373596
1607132158.851158,148600,0.3360002040863037
1607132209.6067035,149200,0.3356887102127075
1607132478.621703,152400,0.3353370726108551
1607132724.364835,155300,0.3350609838962555
1607132860.12578,156900,0.3347686231136322
1607132995.7760952,158500,0.33487483859062195
1607133029.4208434,158900,0.33480533957481384
1607133173.6609628,160600,0.3347513973712921
1607133468.4290106,164100,0.3349103033542633
1607133824.2035465,168300,0.3344022035598755
1607133901.1640594,169200,0.3342626392841339
1607133952.3633168,169800,0.3342507481575012
1607133995.0030336,170300,0.33417457342147827
1607134052.4535117,171000,0.33421626687049866
1607134129.2500634,171900,0.3342098295688629
1607134247.9058998,173300,0.33424827456474304
1607134264.9344928,173500,0.3342023491859436
1607134290.2500074,173800,0.33417773246765137
1607134366.8720765,174700,0.3340696394443512
1607134663.2629683,178200,0.3338954448699951
1607135041.677634,182700,0.33360588550567627
1607135193.8473072,184500,0.3334764838218689
1607135270.410453,185400,0.3333580493927002
1607135380.2210238,186700,0.333368718624115
1607135405.6618538,187000,0.3332606256008148
1607135473.4810288,187800,0.33328837156295776
1607135809.8761191,191800,0.3328603208065033
1607135953.8048759,193500,0.33261990547180176
1607136038.317203,194500,0.3327138423919678
1607136063.6564252,194800,0.3327600657939911
1607136233.0716288,196800,0.33251723647117615
1607136365.1019566,198400,0.3324771523475647
1607136517.554661,200200,0.3323470652103424
1607136619.3840992,201400,0.33222442865371704
1607136763.662428,203100,0.3321545124053955
1607136814.7830486,203700,0.33205074071884155
1607137125.5595584,207400,0.3317564129829407
1607137150.691063,207700,0.3316916525363922
1607137159.1375084,207800,0.3316977918148041
1607137227.0143957,208600,0.3317510187625885
1607137260.8344393,209000,0.3317522704601288
1607137320.332761,209700,0.3317424952983856
1607137765.677641,215000,0.33166056871414185
1607137811.4374466,215700,0.33150553703308105
1607137872.1123261,216600,0.3315400183200836
1607138031.813971,218800,0.33153435587882996
1607138060.3623662,219200,0.3314957618713379
1607138114.0735145,220000,0.3314211368560791
1607138167.527222,220800,0.3313986361026764
1607138194.4706814,221200,0.3313431441783905
1607138343.4098086,223200,0.33114418387413025
1607138385.4363954,223700,0.3311782777309418
1607138394.1435401,223800,0.3311891555786133
1607138436.4002411,224300,0.33112633228302
1607138561.9464633,225800,0.33109739422798157
1607138604.4612477,226300,0.3310816287994385
1607138766.7905126,228200,0.33097440004348755
1607138902.1445498,229800,0.3308497667312622
1607138986.8742366,230800,0.33081793785095215
1607139088.7459276,232000,0.330730676651001
1607139305.7427042,234600,0.33060264587402344
1607139370.401445,235500,0.3306439518928528
1607139633.7595968,239000,0.3306172490119934
1607139642.3148844,239100,0.3306191861629486
1607139659.3123937,239300,0.3306194543838501
1607140029.7007194,243700,0.33033210039138794
1607140097.5307472,244500,0.3302592635154724
1607140173.750714,245400,0.33020296692848206
1607140190.743216,245600,0.33016690611839294
1607140233.5236363,246100,0.330212265253067
1607140445.215774,248600,0.3300674855709076
1607140453.62227,248700,0.3300575613975525
1607140538.1668348,249700,0.3299415707588196
1607140554.9048135,249900,0.32992058992385864
1607140597.7674487,250400,0.3298698961734772
1607140716.1667547,251800,0.3297806978225708
1607140766.2874646,252400,0.3298048675060272
1607140841.7125397,253300,0.329780638217926
1607140968.088552,254800,0.32969167828559875
1607141018.6994565,255400,0.32964780926704407
1607141721.2881424,260700,0.3217477798461914
1607141864.9487906,262400,0.3202379047870636
1607142378.4082694,268600,0.32028713822364807
1607142417.43065,269100,0.3204324543476105
1607142521.9311407,270400,0.3204108774662018
1607142834.2176232,274100,0.32037732005119324
1607142952.4708362,275500,0.3203045725822449
1607143247.9306414,279000,0.31986895203590393
1607143947.6593697,287300,0.3200119435787201
1607144099.7281969,289100,0.31974315643310547
1607144148.8799508,289700,0.3198194205760956
1607144352.6915343,292100,0.3195987641811371
1607144751.5930662,296800,0.31942787766456604
1607144819.1036913,297600,0.31941965222358704
1607145120.6037993,301200,0.31929853558540344
1607145255.2666488,302800,0.31925052404403687
1607145280.6263204,303100,0.3191853165626526
1607145348.195102,303900,0.31909921765327454
1607145374.0427482,304200,0.3191606402397156
1607145610.6848042,307000,0.3191465437412262
1607145861.8260336,310000,0.31910255551338196
1607146334.7675617,315600,0.31903019547462463
1607146385.713155,316200,0.3189436197280884
1607146521.3264277,317800,0.31902122497558594
1607146670.6538386,319600,0.3190104365348816
1607146679.1307218,319700,0.31900060176849365
1607146967.190897,323100,0.3191433548927307
1607147051.6285167,324100,0.3190443813800812
1607147077.0063255,324400,0.3190227746963501
1607147085.4462967,324500,0.319070965051651
1607147102.0904891,324700,0.3191078007221222
1607147109.9169955,324800,0.31911036372184753
1607147283.1651044,327300,0.318973183631897
1607147537.1752105,330600,0.3190172612667084
1607147839.8672748,334600,0.3189225196838379
1607148102.5033207,337700,0.31870344281196594
1607148328.6820288,340400,0.31868940591812134
1607148370.0927432,340900,0.318717360496521
1607148555.9179344,343100,0.31871217489242554
1607148716.418047,345000,0.3186490833759308
1607148842.5540984,346500,0.31861916184425354
1607148978.7597966,348100,0.3185305595397949
1607149223.3520308,351000,0.318554162979126
1607149248.859524,351300,0.3185363709926605
1607149441.5704648,353800,0.31849467754364014
1607149792.1780114,358100,0.31830722093582153
1607149959.3352377,360100,0.3182547390460968
1607150109.7122798,361900,0.3181620240211487
1607150126.5196202,362100,0.31818830966949463
1607150143.923689,362300,0.31813889741897583
1607150194.835129,362900,0.31814509630203247
1607150430.756233,365700,0.3179223835468292
1607150549.502955,367100,0.3179243505001068
1607151021.4870005,372700,0.3177873194217682
1607151055.369638,373100,0.317764550447464
1607151148.1928027,374200,0.3177671432495117
1607151477.8900926,378100,0.3176683187484741
1607151585.4239135,379400,0.3176322877407074
1607151627.5295365,379900,0.31763216853141785
1607151761.6662095,381500,0.3175719082355499
1607151804.5677178,382000,0.3175327479839325
1607151821.2341166,382200,0.3175235688686371
1607152154.2450838,383200,0.27534809708595276
1607152427.5559046,386500,0.31118252873420715
1607152523.4135349,387700,0.31054210662841797
1607152964.742441,392900,0.31038835644721985
1607153058.3204815,394000,0.3102743923664093
1607153199.9092715,395700,0.31026336550712585
1607153437.7009823,398500,0.310407817363739
1607153759.464363,402300,0.30966150760650635
1607153851.4468071,403400,0.30980175733566284
1607153876.4744055,403700,0.3096545338630676
1607154356.6637747,409400,0.3098962903022766
1607154399.0008883,409900,0.30959999561309814
1607154491.3715594,411000,0.30969923734664917
1607155104.0822995,418300,0.30953189730644226
1607155196.981952,419400,0.3093247711658478
1607155205.3911238,419500,0.3093573749065399
1607155222.359348,419700,0.309381365776062
1607155265.0631464,420200,0.3094009757041931
1607155273.4282916,420300,0.309404194355011
1607155481.5519645,422800,0.3093827962875366
1607155523.7331452,423300,0.3094978928565979
1607155549.475159,423600,0.3096034824848175
1607155616.9479184,424400,0.3097381591796875
1607155785.2948554,426400,0.30952802300453186
1607155810.4667387,426700,0.30955246090888977
1607155818.9338338,426800,0.30961230397224426
1607155945.1096709,428300,0.3094446659088135
1607156127.392139,430500,0.3092676103115082
1607156235.9835613,431800,0.30915117263793945
1607156252.6814039,432000,0.3091109097003937
1607156610.2148993,437000,0.3094020485877991
1607156798.305981,439400,0.30947643518447876
1607156847.5577936,440100,0.3094818592071533
1607156878.0109127,440700,0.30945757031440735
1607156973.8502102,443100,0.3093641996383667
1607156987.765161,443400,0.3094262182712555
1607157240.4075308,449300,0.3094352185726166
1607157312.2359917,451000,0.30950096249580383
1607157402.0693731,453100,0.3094806969165802
1607157414.4575405,453400,0.3094852566719055
1607157606.5589728,457900,0.3095948100090027
1607157619.4881952,458200,0.30953407287597656
1607157688.8656986,459800,0.3096063435077667
1607157823.2768254,462900,0.3095802366733551
1607157949.047754,465700,0.30956119298934937
1607157990.5201845,466500,0.3095835745334625
1607158010.600312,466900,0.309539794921875
1607158051.3120694,467700,0.30947381258010864
1607158111.9284737,468800,0.3095345199108124
1607158259.4741616,471400,0.30946114659309387
1607158287.9303637,471900,0.30946919322013855
1607158392.729103,473500,0.3094823956489563
1607158527.5456357,475100,0.3093460500240326
1607158595.8313317,475900,0.3092554211616516
1607158672.1251898,476800,0.30926647782325745
1607158841.2713687,478800,0.30928337574005127
1607158849.7230992,478900,0.309251070022583
1607158951.119349,480100,0.3092922866344452
1607158967.9339306,480300,0.3092842102050781
1607159286.6944165,484100,0.3093816936016083
1607159388.7100546,485300,0.30932852625846863
1607159548.0742667,487200,0.3093491494655609
1607159740.6976688,489500,0.3092518448829651
1607159906.3477137,491500,0.3092394471168518
1607160307.7087045,496300,0.3091008961200714
1607160383.9096837,497200,0.30905815958976746
1607160408.844458,497500,0.30905985832214355
1607160875.9440885,503100,0.3091003894805908
1607161042.3904023,505100,0.3090229034423828
1607161059.0420158,505300,0.3090284466743469
1607161067.507161,505400,0.3090660274028778
1607161507.2785082,510700,0.30903205275535583
1607161919.5901053,512700,0.2998650372028351
1607161981.85886,513500,0.30059880018234253
1607162212.3735406,516600,0.3002772331237793
1607162339.238262,518300,0.30066344141960144
1607162473.458473,520100,0.3007121980190277
1607162533.4343896,520900,0.3007085621356964
1607162765.0370803,524000,0.3007151484489441
1607163136.635435,529000,0.30127257108688354
1607163350.857062,531900,0.3016076683998108
1607163432.7609334,533000,0.30182352662086487
1607163550.7004137,534600,0.30180612206459045
1607163654.4637067,536000,0.30217796564102173
1607163809.8294861,538100,0.3024560213088989
1607164105.6084976,542100,0.3026654124259949
1607164268.2858167,544300,0.3030085265636444
1607164305.460233,544800,0.3031465709209442
1607164659.553257,549600,0.30280858278274536
1607164792.0290954,551600,0.30292952060699463
1607164804.1150348,551800,0.303011029958725
1607165017.0454094,555000,0.30293500423431396
1607165195.6752307,557400,0.3029801547527313
1607165284.582343,558600,0.3028954863548279
1607165299.4152474,558800,0.30296599864959717
1607165344.0814095,559400,0.302888423204422
1607165617.9449146,563100,0.30292510986328125
1607165825.604036,565900,0.30276936292648315
1607165840.0090575,566100,0.30280861258506775
1607165869.1321583,566500,0.3027915060520172
1607165979.7764976,568000,0.3027926981449127
1607166275.9388163,572100,0.30268990993499756
1607166297.732217,572400,0.30272194743156433
1607166688.6060777,577700,0.3028967082500458
1607166710.942881,578000,0.3028835654258728
1607166784.271607,579000,0.30270981788635254
1607166901.9198976,580800,0.3027699291706085
1607166907.756678,580900,0.30273327231407166
1607167006.7249076,582600,0.302755743265152
1607167023.8204215,582900,0.30275633931159973
1607167269.0660348,586300,0.3029923737049103
1607167283.7084448,586500,0.30301806330680847
1607167334.7647188,587200,0.30309292674064636
1607167569.670247,590800,0.3031322956085205
1607167721.420568,592900,0.3031908869743347
1607167898.9041572,595300,0.3031193017959595
1607167935.8206697,595800,0.3030562102794647
1607167979.9482908,596400,0.3030566871166229
1607168179.1047761,599100,0.3031003177165985
1607168326.247869,601100,0.3031262457370758
1607168362.9836497,601600,0.30310073494911194
1607168473.9051828,603100,0.30312681198120117
1607168510.4179785,603600,0.3031196892261505
1607168825.4797986,607900,0.30299684405326843
1607169010.918525,610400,0.30296406149864197
1607169025.4937265,610600,0.3029640018939972
1607169143.8689253,612200,0.3030312955379486
1607169158.8674164,612400,0.30301633477211
1607169203.8438914,613000,0.30298376083374023
1607169218.7133448,613200,0.3029700815677643
1607169352.8380048,615000,0.30292800068855286
1607169589.54561,618200,0.30280476808547974
1607169729.0176673,620100,0.3028032183647156
1607169810.0124075,621200,0.30284830927848816
1607169824.8576157,621400,0.3028496205806732
1607169868.9926426,622000,0.30287134647369385
1607169966.1968026,623300,0.3028782606124878
1607170099.2886858,625100,0.3028034269809723
1607170385.19996,629000,0.3026798963546753
1607170554.22755,631300,0.30265992879867554
1607170590.5537024,631800,0.3026295006275177
1607170770.4628263,634200,0.30266129970550537
1607170852.357609,635300,0.3026607036590576
1607170934.8507073,636400,0.3026231527328491
1607170986.7458286,637100,0.30261099338531494
1607171031.4184945,637700,0.3025873303413391
1607171427.8694284,640100,0.2895582616329193
1607171864.1369166,646000,0.29553237557411194
1607172130.608564,649600,0.29557108879089355
1607172137.8472612,649700,0.2955942153930664
1607172167.7427447,650100,0.2955076992511749
1607172323.1312413,652100,0.2953172028064728
1607172330.782704,652200,0.29538387060165405
1607172338.5028389,652300,0.2953294515609741
1607172400.4391308,653100,0.294894278049469
1607172741.9110389,657500,0.29567238688468933
1607172797.3302624,658200,0.29545602202415466
1607172820.8979988,658500,0.29562339186668396
1607172966.9370356,660400,0.2957221269607544
1607173338.346209,665800,0.2963561415672302
1607173397.4293242,666700,0.29631924629211426
1607173412.1467495,666900,0.29637011885643005
1607173441.481482,667300,0.2963307201862335
1607173485.8694804,667900,0.29653090238571167
1607173508.3287256,668200,0.2965545654296875
1607173559.3316364,668900,0.2964073121547699
1607173618.557355,669700,0.29638057947158813
1607173640.9523776,670000,0.29637378454208374
1607173729.0952866,671200,0.2963256239891052
1607173930.4773135,673900,0.2961094379425049
1607173960.7803338,674300,0.2960754632949829
1607174041.5114143,675400,0.2960521876811981
1607174122.1686435,676500,0.2958873212337494
1607174624.5938463,683300,0.29607775807380676
1607174728.5615149,684700,0.29609936475753784
1607174787.2392573,685500,0.29613032937049866
1607174890.1851592,686900,0.2961812913417816
1607174897.5491672,687000,0.2961542308330536
1607175090.1160986,689600,0.2962491810321808
1607175192.8228488,691000,0.2963838279247284
1607175353.8988771,693500,0.29668185114860535
1607175537.2031682,696400,0.2968088686466217
1607175559.6462183,696700,0.2968837022781372
1607175752.9829428,699300,0.29694345593452454
1607175886.7421389,701100,0.29708045721054077
1607175915.4132984,701500,0.29715201258659363
1607176099.1843925,704000,0.29720747470855713
1607176449.5160205,709200,0.29759007692337036
1607176556.3351393,710700,0.2976689636707306
1607176615.4368422,711500,0.297671377658844
1607176622.7018025,711600,0.2976509928703308
1607176786.221979,713800,0.2976530194282532
1607176921.0281541,715600,0.29770535230636597
1607177214.325006,719600,0.29774045944213867
1607177370.303518,721700,0.29764285683631897
1607177599.0045571,724800,0.2976337969303131
1607177986.9864657,730100,0.2973935008049011
1607178068.3346531,731200,0.2973598539829254
1607178201.5352066,733000,0.2972809672355652
1607178275.741219,734000,0.29730284214019775
1607178283.4984865,734100,0.2973076403141022
1607178423.1014805,736000,0.29732924699783325
1607178592.6655147,738300,0.2974090278148651
1607178733.52378,740200,0.29736870527267456
1607178956.0772977,743200,0.29736629128456116
1607179022.2845476,744100,0.29739946126937866
1607179044.4426394,744400,0.29744699597358704
1607179095.2843127,745100,0.29743459820747375
1607179168.9330938,746100,0.29748278856277466
1607179191.1352985,746400,0.2974841594696045
1607179227.8975477,746900,0.2974735200405121
1607179301.7544835,747900,0.2975062131881714
1607179546.3387773,751200,0.29756486415863037
1607179687.1616328,753100,0.29753363132476807
1607179812.7500198,754800,0.29755017161369324
1607180271.6895006,761000,0.29764243960380554
1607180530.998139,764500,0.29762792587280273
1607180655.2719483,766200,0.29766830801963806
1607180952.981477,767200,0.2923777401447296
1607180989.7687619,767700,0.291952908039093
1607181071.4302814,768800,0.2893126606941223
1607181115.2017062,769400,0.29005664587020874
1607181167.9213188,770100,0.29027581214904785
1607181301.6430001,771900,0.29010826349258423
1607181338.0290868,772400,0.2906302213668823
1607181374.6795328,772900,0.2904418408870697
1607181508.100923,774700,0.2912610173225403
1607181589.3218887,775800,0.2919771075248718
1607181611.6291084,776100,0.2917986512184143
1607181734.0546389,778100,0.292024165391922
1607181783.2991068,778900,0.2922461926937103
1607181850.967994,779900,0.2918640077114105
1607182110.2450829,783400,0.2919102609157562
1607182148.2429786,783900,0.29180097579956055
1607182598.8401177,790000,0.292335569858551
1607182606.1207306,790100,0.29248833656311035
1607182842.405167,793300,0.2924363911151886
1607183159.3107448,797600,0.2925025224685669
1607183218.2552466,798400,0.2925281226634979
1607183277.8237557,799200,0.2925311326980591
1607183285.2044046,799300,0.29254260659217834
1607183536.407822,802700,0.292576402425766
1607183617.814294,803800,0.2925260066986084
1607183699.272703,805000,0.2924598753452301
1607183798.393378,806700,0.29222095012664795
1607184222.7953434,812700,0.29255151748657227
1607184400.428829,815100,0.29269877076148987
1607184620.985476,818100,0.2928560972213745
1607184651.112863,818500,0.29287880659103394
1607184753.8030922,819900,0.2928510308265686
1607184879.569179,821600,0.2928849160671234
1607184923.5109005,822200,0.2928484380245209
1607185209.9183176,826400,0.2929171621799469
1607185315.3387747,828000,0.2930763363838196
1607185395.843157,829100,0.2928619384765625
1607185462.466032,830000,0.2928692698478699
1607185522.5663543,830800,0.292857825756073
1607185669.439913,832800,0.2928712069988251
1607185684.0715332,833000,0.2928360402584076
1607185706.2886653,833300,0.29283398389816284
1607185720.8938396,833500,0.2928532660007477
1607185765.3514304,834100,0.29282039403915405
1607185912.6852496,836100,0.29283446073532104
1607185934.576112,836400,0.29283660650253296
1607185971.1075184,836900,0.29292479157447815
1607186037.381856,837800,0.29295235872268677
1607186552.5138342,844800,0.293346107006073
1607186698.7727966,846800,0.29327553510665894
1607186705.9431713,846900,0.29328304529190063
1607186720.8102427,847100,0.29327791929244995
1607186823.8920662,848500,0.2933645248413086
1607186853.560543,848900,0.29338812828063965
1607186920.1649487,849800,0.293383926153183
1607186927.5590272,849900,0.29338911175727844
1607186964.9693332,850400,0.293403685092926
1607187002.4101815,850900,0.2934291362762451
1607187113.1959097,852400,0.2934170365333557
1607187432.8660235,856700,0.2935575246810913
1607187484.8209026,857400,0.29357990622520447
1607187521.618107,857900,0.2936215400695801
1607187624.3273804,859300,0.2935877740383148
1607187690.544827,860200,0.2935549318790436
1607187934.6602643,863500,0.29357296228408813
1607187942.191553,863600,0.2935812175273895
1607188007.9299045,864500,0.2935202121734619
1607188289.3960433,868300,0.2934901714324951
1607188348.567939,869100,0.2934941053390503
1607188355.8469958,869200,0.29351040720939636
1607188385.5648563,869600,0.29346346855163574
1607188621.7584522,872800,0.2934911847114563
1607188967.261273,877500,0.29356440901756287
1607188996.704053,877900,0.29356181621551514
1607189166.4327133,880200,0.29361841082572937
1607189298.7166727,882000,0.29357481002807617
1607189320.7663429,882300,0.29358935356140137
1607189475.641343,884400,0.2936246991157532
1607189556.3119648,885500,0.2936178147792816
1607189732.7411208,887900,0.2937125861644745
1607189784.1302803,888600,0.29367703199386597
1607189909.3144283,890300,0.2936308681964874
1607189923.8224685,890500,0.2936219274997711
1607189945.509242,890800,0.29363250732421875
1607190101.4047484,892900,0.293634831905365
1607190114.5952206,893100,0.29363417625427246
1607190145.5925279,893600,0.2936191260814667
1607190403.067544,894700,0.2834683954715729
1607190491.142493,895900,0.2881276309490204
1607190618.0078607,897600,0.28961509466171265
1607190750.6823266,899400,0.28769099712371826
1607190795.3809721,900000,0.28819653391838074
1607190869.4640715,901000,0.28869664669036865
1607191009.137952,902900,0.2883174419403076
1607191208.758893,905600,0.28848832845687866
1607191267.6778402,906400,0.28803741931915283
1607191422.97509,908500,0.2877379059791565
1607191578.4976149,910600,0.288327157497406
1607191712.7952957,912400,0.2876896262168884
1607191949.4754317,915600,0.28780877590179443
1607192001.4314766,916300,0.28773918747901917
1607192332.4283175,921500,0.2881462574005127
1607192346.8399248,921700,0.28811246156692505
1607192421.5388856,922700,0.2882855534553528
1607192473.5674064,923400,0.28818032145500183
1607192672.363564,926100,0.288333535194397
1607192829.0673184,928200,0.2884264290332794
1607192902.9649825,929200,0.28836479783058167
1607193021.0394964,930800,0.28832265734672546
1607193086.8684652,931700,0.2885745167732239
1607193324.0860221,934900,0.288517028093338
1607193443.7187135,936500,0.2884543836116791
1607193480.2542825,937000,0.28850439190864563
1607193799.4468458,941300,0.2887006103992462
1607193821.642666,941600,0.28865116834640503
1607193961.2448993,943600,0.2887616753578186
1607194004.4064481,944300,0.28874829411506653
1607194176.9356668,946900,0.288948118686676
1607194228.5734537,947600,0.2890567481517792
1607194696.1290433,953900,0.2895231246948242
1607194763.3455925,954800,0.28958654403686523
1607194815.1658242,955500,0.2895834147930145
1607194889.684408,956500,0.28952792286872864
1607194911.9985008,956800,0.28949984908103943
1607195076.782227,959000,0.2894713282585144
1607195159.1450965,960100,0.2894751727581024
1607195240.6286232,961200,0.2893734574317932
1607195329.5541039,962400,0.28935104608535767
1607195337.01726,962500,0.2893386781215668
1607195359.647759,962800,0.2893695831298828
1607195536.043344,965200,0.28949403762817383
1607195580.3087225,965800,0.2895171642303467
1607195751.9096313,968100,0.28959915041923523
1607195826.2125268,969100,0.28963086009025574
1607195885.4067497,969900,0.2896565794944763
1607196339.743571,976000,0.289633572101593
1607196407.0386386,976900,0.28964564204216003
1607196474.2930257,977800,0.2896684408187866
1607196732.1780546,981300,0.2897433936595917
1607196940.3829563,984100,0.28973913192749023
1607196962.6857815,984400,0.289745032787323
1607197259.3842442,988400,0.28979524970054626
1607197437.6130862,990800,0.2897833287715912
1607197920.624371,997300,0.28987082839012146
1607198230.0964255,1001500,0.2897995412349701
1607198497.9207864,1005100,0.28994253277778625
1607198533.3797317,1005600,0.2899467945098877
1607198539.5665917,1005700,0.28995418548583984
1607198551.810298,1005900,0.28996530175209045
1607198637.1183486,1007300,0.289982408285141
1607198710.1581342,1008500,0.29004183411598206
1607198879.492661,1010800,0.29005855321884155
1607198923.8804567,1011400,0.2900640070438385
1607199035.0362303,1012900,0.29006677865982056
1607199079.437483,1013500,0.2900879979133606
1607199153.6463478,1014500,0.29012301564216614
1607199331.128946,1016900,0.2901418209075928
1607199456.1565132,1018600,0.2901366651058197
1607199619.9617126,1020800,0.2901233732700348
1607200120.790153,1024600,0.28199872374534607
1607200203.888886,1025700,0.28136882185935974
1607200353.6042387,1027700,0.28352370858192444
1607200404.8134146,1028400,0.28296440839767456
1607200442.1055338,1028900,0.28239133954048157
1607200699.8558912,1033100,0.28204426169395447
1607200964.9872417,1036700,0.2826232612133026
1607201171.0800862,1039500,0.283750057220459
1607201185.7161047,1039700,0.2836231291294098
1607201193.0654263,1039800,0.28370019793510437
1607201207.842248,1040000,0.2836266756057739
1607201319.3210714,1041500,0.28422069549560547
1607201363.4038746,1042100,0.2844451665878296
1607201400.9634116,1042600,0.28428903222084045
1607201615.437255,1045500,0.28460875153541565
1607201719.736153,1046900,0.2846857011318207
1607201802.0921876,1048000,0.28445640206336975
1607201875.59836,1049000,0.28445327281951904
1607201905.685603,1049400,0.28434181213378906
1607201913.0656652,1049500,0.2843150794506073
1607202121.404404,1052300,0.28435659408569336
1607202187.8195791,1053200,0.2846969664096832
1607202357.3709395,1055500,0.28455042839050293
1607202364.863766,1055600,0.2846556603908539
1607202453.7040925,1056800,0.28477275371551514
1607202683.1213982,1059900,0.2850649058818817
1607202749.1495316,1060800,0.2849644124507904
1607202856.6936004,1062500,0.28489479422569275
1607202887.7867935,1063000,0.28485536575317383
1607202944.5346856,1063900,0.28492027521133423
1607203001.6942494,1064700,0.2850291430950165
1607203060.4240954,1065500,0.2851652503013611
1607203186.248761,1067200,0.28532058000564575
1607203406.7690713,1070200,0.285694420337677
1607203480.4940877,1071200,0.2857036292552948
1607203752.3459074,1074900,0.2855887711048126
1607203819.1201515,1075800,0.285619854927063
1607203826.3106253,1075900,0.28566044569015503
1607203869.9633021,1076500,0.2857578992843628
1607203988.5493715,1078100,0.2857973575592041
1607204040.433116,1078800,0.2857940196990967
1607204246.0067225,1081600,0.2858465015888214
1607204253.296494,1081700,0.28583458065986633
1607204319.706412,1082600,0.285713791847229
1607204356.5560267,1083100,0.2857881784439087
1607204438.2227023,1084200,0.28578534722328186
1607204505.3945467,1085100,0.2856917679309845
1607204609.6235428,1086500,0.285744309425354
1607204889.4849062,1090300,0.28586289286613464
1607204911.527296,1090600,0.28584954142570496
1607204978.0929759,1091500,0.2857649624347687
1607205161.6824172,1094000,0.28574010729789734
1607205190.3051622,1094400,0.28576767444610596
1607205256.729548,1095300,0.2857724726200104
1607205360.6122577,1096700,0.28579121828079224
1607205404.9437127,1097300,0.285839319229126
1607205419.9390137,1097500,0.2858528792858124
1607205670.3870726,1100900,0.285993367433548
1607205714.6122139,1101500,0.28608572483062744
1607205758.2275786,1102100,0.2861303687095642
1607205772.8527353,1102300,0.2861136794090271
1607205854.3828797,1103400,0.28611889481544495
1607205891.0142024,1103900,0.2861694097518921
1607205993.7757227,1105300,0.2862533926963806
1607206060.455325,1106200,0.28620293736457825
1607206177.7906334,1107800,0.28626421093940735
1607206363.9947581,1110300,0.28629836440086365
1607206504.5690007,1112200,0.2863624095916748
